Reading,moteid,humidity,temperature,label
,4,43.65,30.65,0
,4,43.75,30.64,0
,4,43.88,30.6,0
,4,43.92,30.58,0
,4,44.02,30.57,0
,4,44.05,30.56,0
,4,44.12,30.55,0
,4,44.12,30.56,0
,4,44.08,30.57,0
,4,44.08,30.55,0
,4,44.08,30.54,0
,4,44.08,30.52,0
,4,44.12,30.53,0
,4,44.18,30.53,0
,4,44.18,30.52,0
,4,44.15,30.51,0
,4,44.12,30.53,0
,4,44.12,30.55,0
,4,44.12,30.57,0
,4,44.12,30.6,0
,4,44.08,30.59,0
,4,44.15,30.55,0
,4,44.28,30.55,0
,4,44.38,30.52,0
,4,44.38,30.49,0
,4,44.42,30.49,0
,4,44.45,30.5,0
,4,44.42,30.5,0
,4,44.38,30.5,0
,4,44.38,30.5,0
,4,44.38,30.51,0
,4,44.38,30.52,0
,4,44.28,30.52,0
,4,44.18,30.53,0
,4,44.02,30.53,0
,4,43.85,30.51,0
,4,43.82,30.51,0
,4,43.79,30.53,0
,4,43.79,30.5,0
,4,43.72,30.51,0
,4,43.65,30.49,0
,4,43.65,30.48,0
,4,43.65,30.48,0
,4,43.62,30.51,0
,4,43.59,30.5,0
,4,43.59,30.51,0
,4,43.65,30.5,0
,4,43.65,30.49,0
,4,43.75,30.49,0
,4,43.79,30.48,0
,4,43.72,30.47,0
,4,43.72,30.45,0
,4,43.72,30.46,0
,4,43.69,30.49,0
,4,43.69,30.51,0
,4,43.69,30.51,0
,4,43.72,30.47,0
,4,43.75,30.49,0
,4,43.82,30.47,0
,4,43.85,30.46,0
,4,43.98,30.47,0
,4,44.05,30.46,0
,4,44.15,30.47,0
,4,44.22,30.45,0
,4,44.28,30.45,0
,4,44.38,30.43,0
,4,44.45,30.43,0
,4,44.45,30.44,0
,4,44.45,30.43,0
,4,44.45,30.43,0
,4,44.42,30.42,0
,4,44.38,30.4,0
,4,44.35,30.39,0
,4,44.32,30.38,0
,4,44.52,30.37,0
,4,44.58,30.33,0
,4,44.45,30.33,0
,4,44.28,30.34,0
,4,44.32,30.35,0
,4,44.32,30.34,0
,4,44.32,30.36,0
,4,44.28,30.38,0
,4,44.28,30.39,0
,4,44.32,30.4,0
,4,44.38,30.38,0
,4,44.42,30.37,0
,4,44.38,30.37,0
,4,44.35,30.37,0
,4,44.25,30.35,0
,4,44.25,30.34,0
,4,44.25,30.35,0
,4,44.12,30.37,0
,4,44.02,30.34,0
,4,43.98,30.33,0
,4,43.98,30.33,0
,4,43.98,30.32,0
,4,44.05,30.3,0
,4,44.12,30.32,0
,4,44.12,30.3,0
,4,44.12,30.31,0
,4,44.12,30.31,0
,4,44.12,30.34,0
,4,44.12,30.35,0
,4,44.12,30.32,0
,4,44.12,30.32,0
,4,44.12,30.3,0
,4,44.12,30.3,0
,4,44.12,30.33,0
,4,44.08,30.33,0
,4,44.12,30.34,0
,4,44.02,30.34,0
,4,43.98,30.35,0
,4,43.92,30.35,0
,4,43.98,30.35,0
,4,43.98,30.37,0
,4,43.95,30.37,0
,4,43.98,30.37,0
,4,44.12,30.38,0
,4,44.25,30.35,0
,4,44.28,30.34,0
,4,44.32,30.34,0
,4,44.38,30.33,0
,4,44.35,30.33,0
,4,44.45,30.31,0
,4,44.52,30.33,0
,4,44.52,30.35,0
,4,44.45,30.37,0
,4,44.38,30.36,0
,4,44.28,30.36,0
,4,44.22,30.38,0
,4,44.25,30.37,0
,4,44.25,30.35,0
,4,44.22,30.32,0
,4,44.25,30.3,0
,4,44.32,30.28,0
,4,44.38,30.26,0
,4,44.38,30.27,0
,4,44.35,30.27,0
,4,44.35,30.25,0
,4,44.28,30.25,0
,4,44.18,30.29,0
,4,44.18,30.3,0
,4,44.15,30.31,0
,4,44.18,30.32,0
,4,44.18,30.32,0
,4,44.15,30.33,0
,4,44.12,30.33,0
,4,44.12,30.33,0
,4,44.12,30.33,0
,4,44.05,30.35,0
,4,44.02,30.35,0
,4,44.05,30.37,0
,4,44.05,30.36,0
,4,44.25,30.35,0
,4,44.45,30.3,0
,4,44.61,30.29,0
,4,44.78,30.29,0
,4,44.78,30.28,0
,4,44.78,30.28,0
,4,44.75,30.26,0
,4,44.71,30.25,0
,4,44.68,30.23,0
,4,44.68,30.23,0
,4,44.71,30.23,0
,4,44.75,30.22,0
,4,44.78,30.21,0
,4,44.81,30.21,0
,4,44.81,30.19,0
,4,44.85,30.16,0
,4,44.81,30.15,0
,4,44.78,30.2,0
,4,44.65,30.19,0
,4,44.81,30.2,0
,4,44.78,30.2,0
,4,44.61,30.19,0
,4,44.42,30.19,0
,4,44.28,30.22,0
,4,44.22,30.24,0
,4,44.18,30.25,0
,4,44.22,30.24,0
,4,44.22,30.24,0
,4,44.18,30.24,0
,4,44.15,30.27,0
,4,44.12,30.26,0
,4,44.18,30.25,0
,4,44.18,30.29,0
,4,44.15,30.29,0
,4,44.15,30.3,0
,4,44.15,30.29,0
,4,44.32,30.27,0
,4,44.42,30.27,0
,4,44.38,30.27,0
,4,44.32,30.27,0
,4,44.32,30.25,0
,4,44.38,30.24,0
,4,44.45,30.23,0
,4,44.42,30.26,0
,4,44.42,30.23,0
,4,44.38,30.21,0
,4,44.38,30.21,0
,4,44.45,30.23,0
,4,44.45,30.21,0
,4,44.55,30.19,0
,4,44.65,30.19,0
,4,44.71,30.18,0
,4,44.75,30.19,0
,4,44.71,30.19,0
,4,44.78,30.19,0
,4,44.78,30.19,0
,4,44.78,30.19,0
,4,44.78,30.2,0
,4,44.12,30.45,0
,4,44.15,30.47,0
,4,44.18,30.46,0
,4,44.22,30.44,0
,4,44.25,30.43,0
,4,44.38,30.41,0
,4,44.52,30.33,0
,4,44.71,30.27,0
,4,44.78,30.22,0
,4,44.78,30.19,0
,4,44.71,30.17,0
,4,44.61,30.12,0
,4,44.58,30.1,0
,4,44.58,30.07,0
,4,44.61,30.05,0
,4,44.65,30.02,0
,4,44.71,29.99,0
,4,44.78,29.97,0
,4,44.85,29.97,0
,4,44.85,30.06,0
,4,44.75,30.09,0
,4,44.78,30.05,0
,4,44.78,30.03,0
,4,44.85,30.02,0
,4,44.85,30.02,0
,4,44.85,30.03,0
,4,44.85,30.08,0
,4,44.78,30.11,0
,4,44.71,30.13,0
,4,44.71,30.11,0
,4,44.78,30.06,0
,4,44.85,30.01,0
,4,44.95,29.97,0
,4,45.04,29.95,0
,4,45.14,29.95,0
,4,45.21,29.95,0
,4,45.24,29.96,0
,4,45.28,29.95,0
,4,45.28,29.96,0
,4,45.31,29.93,0
,4,45.41,29.93,0
,4,45.44,29.89,0
,4,45.37,29.87,0
,4,45.37,29.83,0
,4,45.34,29.84,0
,4,45.31,29.86,0
,4,45.31,29.86,0
,4,45.31,29.88,0
,4,45.24,29.96,0
,4,45.18,30.01,0
,4,45.08,30.05,0
,4,44.98,30.03,0
,4,44.91,30,0
,4,44.98,29.96,0
,4,45.04,29.94,0
,4,45.18,29.91,0
,4,45.37,29.87,0
,4,45.51,29.87,0
,4,45.51,29.85,0
,4,45.51,29.86,0
,4,45.51,29.82,0
,4,45.54,29.77,0
,4,45.64,29.74,0
,4,45.7,29.71,0
,4,45.7,29.71,0
,4,45.77,29.67,0
,4,45.8,29.67,0
,4,45.84,29.68,0
,4,45.84,29.68,0
,4,45.87,29.68,0
,4,45.8,29.67,0
,4,45.84,29.67,0
,4,45.84,29.65,0
,4,45.84,29.65,0
,4,45.84,29.62,0
,4,45.84,29.66,0
,4,45.84,29.68,0
,4,45.77,29.75,0
,4,45.64,29.81,0
,4,45.51,29.86,0
,4,45.44,29.91,0
,4,45.31,29.99,0
,4,45.14,30.07,0
,4,44.98,30.12,0
,4,44.85,30.12,0
,4,44.81,30.12,0
,4,44.81,30.09,0
,4,44.85,30.06,0
,4,44.91,30.04,0
,4,45.01,30,0
,4,45.11,29.98,0
,4,45.18,29.96,0
,4,45.24,29.95,0
,4,45.37,29.92,0
,4,45.47,29.87,0
,4,45.57,29.81,0
,4,45.7,29.74,0
,4,45.77,29.71,0
,4,45.84,29.68,0
,4,45.9,29.68,0
,4,45.93,29.68,0
,4,45.97,29.68,0
,4,45.97,29.67,0
,4,45.93,29.67,0
,4,45.93,29.68,0
,4,45.93,29.68,0
,4,45.93,29.68,0
,4,45.93,29.69,0
,4,45.97,29.68,0
,4,45.97,29.69,0
,4,45.97,29.69,0
,4,45.97,29.67,0
,4,46,29.67,0
,4,46,29.64,0
,4,46,29.62,0
,4,46.03,29.59,0
,4,46.07,29.58,0
,4,46.1,29.59,0
,4,46.13,29.58,0
,4,46.16,29.57,0
,4,46.23,29.56,0
,4,46.23,29.55,0
,4,46.23,29.53,0
,4,46.2,29.52,0
,4,46.16,29.53,0
,4,46.13,29.52,0
,4,46.1,29.53,0
,4,46.1,29.54,0
,4,46.1,29.55,0
,4,46.07,29.55,0
,4,46.03,29.55,0
,4,45.97,29.55,0
,4,45.97,29.55,0
,4,46.03,29.54,0
,4,46.03,29.55,0
,4,46.03,29.56,0
,4,46.1,29.54,0
,4,46.16,29.51,0
,4,46.23,29.48,0
,4,46.3,29.49,0
,4,46.3,29.49,0
,4,46.3,29.49,0
,4,46.26,29.46,0
,4,46.33,29.47,0
,4,46.36,29.46,0
,4,46.36,29.44,0
,4,46.36,29.45,0
,4,46.36,29.44,0
,4,46.36,29.42,0
,4,46.39,29.43,0
,4,46.39,29.45,0
,4,46.36,29.44,0
,4,46.36,29.43,0
,4,46.39,29.43,0
,4,46.39,29.4,0
,4,46.36,29.41,0
,4,46.43,29.37,0
,4,46.43,29.37,0
,4,46.46,29.35,0
,4,46.49,29.35,0
,4,46.49,29.35,0
,4,46.49,29.36,0
,4,46.49,29.35,0
,4,46.52,29.34,0
,4,46.56,29.3,0
,4,46.69,29.28,0
,4,46.82,29.29,0
,4,46.89,29.26,0
,4,46.98,29.26,0
,4,47.02,29.23,0
,4,46.98,29.24,0
,4,46.95,29.26,0
,4,46.95,29.25,0
,4,46.95,29.25,0
,4,46.95,29.27,0
,4,46.95,29.31,0
,4,46.85,29.38,0
,4,46.72,29.38,0
,4,46.66,29.38,0
,4,46.62,29.41,0
,4,46.59,29.44,0
,4,46.43,29.55,0
,4,46.33,29.56,0
,4,46.26,29.55,0
,4,46.2,29.56,0
,4,46.16,29.53,0
,4,46.23,29.51,0
,4,46.23,29.5,0
,4,46.3,29.49,0
,4,46.36,29.47,0
,4,46.46,29.45,0
,4,46.49,29.43,0
,4,46.49,29.43,0
,4,46.56,29.4,0
,4,46.56,29.38,0
,4,46.66,29.35,0
,4,46.69,29.33,0
,4,46.75,29.3,0
,4,46.82,29.27,0
,4,46.89,29.26,0
,4,46.95,29.29,0
,4,46.95,29.27,0
,4,46.95,29.28,0
,4,46.95,29.27,0
,4,46.95,29.25,0
,4,47.02,29.25,0
,4,47.02,29.24,0
,4,46.98,29.23,0
,4,46.98,29.21,0
,4,47.02,29.22,0
,4,47.08,29.27,0
,4,47.05,29.32,0
,4,47.02,29.31,0
,4,47.02,29.31,0
,4,46.95,29.29,0
,4,46.89,29.26,0
,4,46.89,29.24,0
,4,46.92,29.22,0
,4,46.95,29.18,0
,4,47.02,29.15,0
,4,47.08,29.15,0
,4,47.08,29.16,0
,4,47.18,29.15,0
,4,47.21,29.2,0
,4,47.15,29.23,0
,4,47.08,29.28,0
,4,46.95,29.35,0
,4,46.89,29.36,0
,4,46.79,29.34,0
,4,46.75,29.32,0
,4,46.75,29.31,0
,4,46.75,29.3,0
,4,46.79,29.27,0
,4,46.89,29.29,0
,4,46.92,29.3,0
,4,46.95,29.27,0
,4,47.08,29.27,0
,4,47.11,29.26,0
,4,47.11,29.29,0
,4,47.05,29.35,0
,4,46.92,29.43,0
,4,46.75,29.47,0
,4,46.69,29.47,0
,4,46.62,29.45,0
,4,46.56,29.41,0
,4,46.59,29.39,0
,4,46.59,29.37,0
,4,46.66,29.35,0
,4,46.75,29.34,0
,4,46.82,29.34,0
,4,46.82,29.33,0
,4,46.89,29.36,0
,4,46.92,29.41,0
,4,46.89,29.44,0
,4,46.82,29.43,0
,4,46.79,29.39,0
,4,46.75,29.38,0
,4,46.69,29.37,0
,4,46.75,29.4,0
,4,46.69,29.42,0
,4,46.69,29.47,0
,4,46.59,29.5,0
,4,46.52,29.49,0
,4,46.52,29.49,0
,4,46.59,29.52,0
,4,46.59,29.52,0
,4,46.52,29.52,0
,4,46.46,29.54,0
,4,46.36,29.54,0
,4,46.3,29.59,0
,4,46.2,29.66,0
,4,46.16,29.69,0
,4,46.13,29.63,0
,4,46.07,29.69,0
,4,45.97,29.66,0
,4,45.97,29.65,0
,4,45.97,29.64,0
,4,46,29.6,0
,4,46.1,29.63,0
,4,46.1,29.63,0
,4,46.16,29.64,0
,4,46.23,29.65,0
,4,46.26,29.65,0
,4,46.23,29.67,0
,4,46.23,29.71,0
,4,46.13,29.74,0
,4,46.03,29.76,0
,4,45.93,29.75,0
,4,45.93,29.8,0
,4,45.9,29.81,0
,4,45.97,29.83,0
,4,46,29.85,0
,4,45.97,29.88,0
,4,45.84,29.86,0
,4,45.77,29.82,0
,4,45.8,29.78,0
,4,45.84,29.8,0
,4,45.87,29.86,0
,4,45.77,29.92,0
,4,45.64,29.96,0
,4,45.57,30.01,0
,4,45.51,29.97,0
,4,45.51,29.92,0
,4,45.57,29.93,0
,4,45.6,29.91,0
,4,45.7,29.88,0
,4,45.84,29.81,0
,4,45.93,29.77,0
,4,46,29.74,0
,4,46.03,29.71,0
,4,46.03,29.69,0
,4,46.07,29.67,0
,4,46.1,29.63,0
,4,46.2,29.59,0
,4,46.3,29.57,0
,4,46.36,29.57,0
,4,46.43,29.55,0
,4,46.46,29.55,0
,4,46.52,29.55,0
,4,46.52,29.49,0
,4,46.62,29.46,0
,4,46.69,29.45,0
,4,46.75,29.47,0
,4,46.75,29.49,0
,4,46.62,29.45,0
,4,46.62,29.43,0
,4,46.72,29.47,0
,4,46.66,29.58,0
,4,46.56,29.61,0
,4,46.49,29.63,0
,4,46.36,29.69,0
,4,46.23,29.68,0
,4,46.16,29.68,0
,4,46.07,29.67,0
,4,46.1,29.65,0
,4,46.1,29.65,0
,4,46.13,29.64,0
,4,46.13,29.65,0
,4,46.16,29.67,0
,4,46.13,29.69,0
,4,46.1,29.71,0
,4,46.1,29.68,0
,4,46.13,29.67,0
,4,46.1,29.64,0
,4,46.03,29.6,0
,4,46.26,29.57,0
,4,46.43,29.54,0
,4,46.56,29.5,0
,4,46.62,29.48,0
,4,46.62,29.47,0
,4,46.62,29.52,0
,4,46.59,29.53,0
,4,46.59,29.54,0
,4,46.59,29.55,0
,4,46.62,29.52,0
,4,46.62,29.52,0
,4,46.69,29.49,0
,4,46.75,29.47,0
,4,46.85,29.43,0
,4,46.89,29.41,0
,4,46.92,29.4,0
,4,46.95,29.37,0
,4,46.95,29.37,0
,4,47.02,29.33,0
,4,47.08,29.28,0
,4,47.18,29.27,0
,4,47.21,29.26,0
,4,47.18,29.25,0
,4,47.18,29.27,0
,4,47.15,29.33,0
,4,47.05,29.31,0
,4,47.02,29.32,0
,4,46.95,29.33,0
,4,46.92,29.29,0
,4,46.89,29.4,0
,4,46.75,29.46,0
,4,46.62,29.45,0
,4,46.62,29.47,0
,4,46.59,29.5,0
,4,46.56,29.49,0
,4,46.56,29.46,0
,4,46.56,29.45,0
,4,46.56,29.43,0
,4,46.59,29.41,0
,4,46.62,29.41,0
,4,46.66,29.39,0
,4,46.75,29.35,0
,4,46.95,29.29,0
,4,47.08,29.25,0
,4,47.15,29.23,0
,4,47.18,29.23,0
,4,47.18,29.23,0
,4,47.21,29.2,0
,4,47.21,29.16,0
,4,47.21,29.13,0
,4,47.28,29.13,0
,4,47.34,29.11,0
,4,47.47,29.09,0
,4,47.47,29.1,0
,4,47.54,29.09,0
,4,47.57,29.09,0
,4,47.54,29.07,0
,4,47.54,29.12,0
,4,47.44,29.17,0
,4,47.34,29.16,0
,4,47.28,29.22,0
,4,47.18,29.22,0
,4,47.15,29.29,0
,4,47.02,29.32,0
,4,46.95,29.29,0
,4,47.02,29.22,0
,4,47.11,29.18,0
,4,47.21,29.15,0
,4,47.28,29.13,0
,4,47.31,29.13,0
,4,47.34,29.16,0
,4,47.38,29.16,0
,4,47.34,29.24,0
,4,47.28,29.32,0
,4,47.15,29.37,0
,4,47.02,29.41,0
,4,46.98,29.42,0
,4,46.95,29.46,0
,4,46.89,29.51,0
,4,46.75,29.55,0
,4,46.69,29.59,0
,4,46.62,29.61,0
,4,46.56,29.63,0
,4,46.43,29.59,0
,4,46.43,29.55,0
,4,46.49,29.53,0
,4,46.59,29.51,0
,4,46.62,29.48,0
,4,46.69,29.45,0
,4,46.72,29.43,0
,4,46.82,29.43,0
,4,46.85,29.47,0
,4,46.82,29.43,0
,4,46.82,29.41,0
,4,46.89,29.4,0
,4,46.89,29.39,0
,4,46.89,29.37,0
,4,46.89,29.36,0
,4,46.92,29.31,0
,4,46.98,29.31,0
,4,47.05,29.31,0
,4,47.08,29.31,0
,4,47.08,29.29,0
,4,47.08,29.26,0
,4,47.15,29.2,0
,4,47.21,29.15,0
,4,47.38,29.11,0
,4,47.47,29.07,0
,4,47.51,29.07,0
,4,47.47,29.04,0
,4,47.54,29.03,0
,4,47.54,29.03,0
,4,47.6,29.03,0
,4,47.64,29.09,0
,4,47.64,29.16,0
,4,47.6,29.2,0
,4,47.54,29.15,0
,4,47.54,29.13,0
,4,47.54,29.13,0
,4,47.57,29.17,0
,4,47.47,29.23,0
,4,47.38,29.23,0
,4,47.34,29.23,0
,4,47.38,29.26,0
,4,47.31,29.27,0
,4,47.21,29.21,0
,4,47.21,29.17,0
,4,47.28,29.19,0
,4,47.24,29.15,0
,4,47.28,29.15,0
,4,47.34,29.15,0
,4,47.41,29.13,0
,4,47.41,29.14,0
,4,47.41,29.13,0
,4,47.41,29.14,0
,4,47.41,29.13,0
,4,47.38,29.1,0
,4,47.38,29.09,0
,4,47.44,29.07,0
,4,47.47,29.07,0
,4,47.47,29.06,0
,4,47.57,29.06,0
,4,47.6,29.03,0
,4,47.67,28.99,0
,4,47.64,28.99,0
,4,47.67,29,0
,4,47.73,28.98,0
,4,47.77,28.97,0
,4,47.83,28.98,0
,4,47.83,29.01,0
,4,47.77,29.02,0
,4,47.73,29,0
,4,47.77,29.01,0
,4,47.8,29,0
,4,47.83,28.99,0
,4,47.83,28.93,0
,4,47.83,28.91,0
,4,47.73,28.88,0
,4,47.8,28.88,0
,4,47.86,28.88,0
,4,47.99,28.91,0
,4,48.03,28.91,0
,4,48.03,28.91,0
,4,48.06,28.91,0
,4,48.06,28.89,0
,4,48.16,28.89,0
,4,48.19,28.88,0
,4,48.25,28.85,0
,4,48.35,28.83,0
,4,48.35,28.83,0
,4,48.35,28.83,0
,4,48.32,28.87,0
,4,48.22,28.93,0
,4,48.12,28.9,0
,4,48.06,28.88,0
,4,48.06,28.88,0
,4,48.03,28.9,0
,4,47.99,28.9,0
,4,47.96,28.89,0
,4,48.06,28.85,0
,4,48.12,28.83,0
,4,48.22,28.81,0
,4,48.35,28.8,0
,4,48.38,28.81,0
,4,48.38,28.8,0
,4,48.38,28.77,0
,4,48.32,28.76,0
,4,48.25,28.75,0
,4,48.22,28.73,0
,4,48.32,28.74,0
,4,48.38,28.75,0
,4,48.38,28.78,0
,4,48.32,28.83,0
,4,48.25,28.83,0
,4,48.25,28.85,0
,4,48.19,28.85,0
,4,48.22,28.85,0
,4,48.19,28.85,0
,4,48.16,28.86,0
,4,48.12,28.85,0
,4,48.12,28.83,0
,4,48.25,28.81,0
,4,48.35,28.81,0
,4,48.35,28.81,0
,4,48.38,28.79,0
,4,48.38,28.78,0
,4,48.45,28.8,0
,4,48.45,28.81,0
,4,48.38,28.81,0
,4,48.38,28.78,0
,4,48.38,28.79,0
,4,48.38,28.77,0
,4,48.38,28.76,0
,4,48.32,28.78,0
,4,48.32,28.76,0
,4,48.29,28.77,0
,4,48.25,28.78,0
,4,48.25,28.9,0
,4,48.09,28.96,0
,4,47.93,29.03,0
,4,47.8,29.01,0
,4,47.73,28.97,0
,4,47.7,28.95,0
,4,47.67,28.94,0
,4,47.67,28.96,0
,4,47.7,28.96,0
,4,47.73,29.02,0
,4,47.7,29.1,0
,4,47.6,29.13,0
,4,47.47,29.1,0
,4,47.54,29.07,0
,4,47.64,29.05,0
,4,47.73,29.03,0
,4,47.7,29.02,0
,4,47.77,29,0
,4,47.8,28.95,0
,4,47.93,28.93,0
,4,47.9,28.93,0
,4,47.99,28.88,0
,4,47.96,28.87,0
,4,47.96,28.85,0
,4,47.99,28.85,0
,4,47.99,28.86,0
,4,48.03,28.87,0
,4,47.99,28.85,0
,4,48.09,28.86,0
,4,48.09,28.83,0
,4,48.06,28.84,0
,4,48.06,28.83,0
,4,48.12,28.82,0
,4,48.32,28.79,0
,4,48.42,28.79,0
,4,48.48,28.77,0
,4,48.55,28.75,0
,4,48.58,28.74,0
,4,48.51,28.74,0
,4,48.42,28.75,0
,4,48.38,28.71,0
,4,48.45,28.69,0
,4,48.42,28.69,0
,4,48.45,28.66,0
,4,48.55,28.67,0
,4,48.55,28.67,0
,4,48.55,28.73,0
,4,48.51,28.79,0
,4,48.45,28.86,0
,4,48.35,28.9,0
,4,48.32,28.91,0
,4,48.29,28.95,0
,4,48.22,28.99,0
,4,48.09,29.04,0
,4,47.93,29.05,0
,4,47.8,29.09,0
,4,47.67,29.06,0
,4,47.67,29.03,0
,4,47.7,29.02,0
,4,47.73,29.05,0
,4,47.67,29.07,0
,4,47.64,29.07,0
,4,47.6,29.07,0
,4,47.6,29.04,0
,4,47.64,28.98,0
,4,47.8,28.97,0
,4,47.83,28.97,0
,4,47.93,29,0
,4,47.93,29.04,0
,4,47.83,29.07,0
,4,47.73,29.08,0
,4,47.73,29.07,0
,4,47.7,29.02,0
,4,47.7,28.98,0
,4,47.8,28.99,0
,4,47.8,28.99,0
,4,47.8,29.06,0
,4,47.73,29.07,0
,4,47.67,29.07,0
,4,47.6,29.09,0
,4,47.6,29.07,0
,4,47.6,29.06,0
,4,47.6,29.07,0
,4,47.7,29.07,0
,4,47.7,29.04,0
,4,47.7,29,0
,4,47.8,28.97,0
,4,47.93,28.96,0
,4,47.9,28.94,0
,4,47.9,28.94,0
,4,47.96,28.93,0
,4,47.96,28.91,0
,4,47.99,28.9,0
,4,48.03,28.84,0
,4,48.06,28.82,0
,4,48.12,28.8,0
,4,48.25,28.78,0
,4,48.29,28.78,0
,4,48.32,28.82,0
,4,48.29,28.9,0
,4,48.19,28.93,0
,4,48.12,28.99,0
,4,47.99,29.05,0
,4,47.86,29.12,0
,4,47.73,29.15,0
,4,47.64,29.11,0
,4,47.64,29.12,0
,4,47.64,29.1,0
,4,47.6,29.08,0
,4,47.67,29.09,0
,4,47.64,29.12,0
,4,47.57,29.17,0
,4,47.47,29.2,0
,4,47.41,29.23,0
,4,47.31,29.25,0
,4,47.21,29.27,0
,4,47.18,29.29,0
,4,47.15,29.31,0
,4,47.15,29.33,0
,4,47.08,29.27,0
,4,47.08,29.24,0
,4,47.15,29.22,0
,4,47.21,29.21,0
,4,47.28,29.2,0
,4,47.31,29.25,0
,4,47.24,29.29,0
,4,47.18,29.29,0
,4,47.18,29.26,0
,4,47.21,29.21,0
,4,47.28,29.19,0
,4,47.24,29.17,0
,4,47.28,29.14,0
,4,47.34,29.1,0
,4,47.41,29.11,0
,4,47.47,29.11,0
,4,47.47,29.07,0
,4,47.6,29.05,0
,4,47.64,29.01,0
,4,47.73,29.01,0
,4,47.7,29.05,0
,4,47.67,29.09,0
,4,47.54,29.16,0
,4,47.41,29.15,0
,4,47.41,29.11,0
,4,47.47,29.1,0
,4,47.51,29.07,0
,4,47.54,29.07,0
,4,47.67,29.07,0
,4,47.73,29.08,0
,4,47.7,29.09,0
,4,47.67,29.08,0
,4,47.67,29.05,0
,4,47.67,29.01,0
,4,47.73,28.99,0
,4,47.77,28.96,0
,4,47.83,28.94,0
,4,47.96,28.91,0
,4,48.06,28.89,0
,4,48.19,28.86,0
,4,48.22,28.83,0
,4,48.32,28.84,0
,4,48.35,28.86,0
,4,48.35,28.91,0
,4,48.25,28.96,0
,4,48.12,28.97,0
,4,48.06,28.96,0
,4,48.06,29.02,0
,4,47.99,29.04,0
,4,47.93,29.07,0
,4,47.93,29.12,0
,4,47.83,29.17,0
,4,47.77,29.17,0
,4,47.73,29.18,0
,4,47.67,29.19,0
,4,47.64,29.23,0
,4,47.57,29.23,0
,4,47.54,29.26,0
,4,47.47,29.23,0
,4,47.41,29.18,0
,4,47.44,29.13,0
,4,47.54,29.07,0
,4,47.7,29.02,0
,4,47.8,28.97,0
,4,47.96,28.95,0
,4,48.06,28.94,0
,4,48.12,28.91,0
,4,48.22,28.87,0
,4,48.32,28.87,0
,4,48.35,28.87,0
,4,48.35,28.87,0
,4,48.38,28.86,0
,4,48.32,28.88,0
,4,48.25,28.95,0
,4,48.16,29.01,0
,4,48.06,29.05,0
,4,47.99,29.07,0
,4,47.93,29.09,0
,4,47.93,29.1,0
,4,47.9,29.1,0
,4,47.93,29.06,0
,4,47.99,29.05,0
,4,48.03,29.07,0
,4,47.99,29.1,0
,4,47.93,29.07,0
,4,47.93,29.07,0
,4,47.93,29.11,0
,4,47.86,29.12,0
,4,47.83,29.18,0
,4,47.77,29.22,0
,4,47.67,29.26,0
,4,47.6,29.24,0
,4,47.6,29.19,0
,4,47.6,29.21,0
,4,47.6,29.23,0
,4,47.6,29.24,0
,4,47.6,29.28,0
,4,47.6,29.29,0
,4,47.57,29.26,0
,4,47.57,29.22,0
,4,47.57,29.28,0
,4,47.54,29.27,0
,4,47.51,29.28,0
,4,47.51,29.23,0
,4,47.6,29.19,0
,4,47.64,29.17,0
,4,47.67,29.15,0
,4,47.67,29.14,0
,4,47.73,29.11,0
,4,47.73,29.1,0
,4,47.77,29.06,0
,4,47.8,29.09,0
,4,47.86,29.09,0
,4,47.86,29.15,0
,4,47.8,29.18,0
,4,47.73,29.18,0
,4,47.73,29.15,0
,4,47.73,29.14,0
,4,47.8,29.16,0
,4,47.8,29.11,0
,4,47.86,29.07,0
,4,47.93,29.04,0
,4,47.99,29,0
,4,48.03,28.97,0
,4,48.09,28.93,0
,4,48.19,28.92,0
,4,48.22,28.89,0
,4,48.25,28.88,0
,4,48.35,28.87,0
,4,48.42,28.83,0
,4,48.51,28.82,0
,4,48.58,28.84,0
,4,48.64,28.85,0
,4,48.61,28.88,0
,4,48.58,28.91,0
,4,48.55,28.93,0
,4,48.51,28.94,0
,4,48.51,28.92,0
,4,48.55,28.88,0
,4,48.58,28.87,0
,4,48.61,28.85,0
,4,48.64,28.86,0
,4,48.64,28.81,0
,4,48.64,28.79,0
,4,48.74,28.75,0
,4,48.84,28.74,0
,4,48.9,28.72,0
,4,49,28.69,0
,4,49.06,28.66,0
,4,49.1,28.64,0
,4,49.16,28.61,0
,4,49.23,28.6,0
,4,49.23,28.59,0
,4,49.19,28.58,0
,4,49.26,28.59,0
,4,49.23,28.57,0
,4,49.26,28.6,0
,4,49.32,28.56,0
,4,49.36,28.56,0
,4,49.32,28.57,0
,4,49.26,28.56,0
,4,49.32,28.55,0
,4,49.29,28.54,0
,4,49.29,28.56,0
,4,49.32,28.54,0
,4,49.36,28.55,0
,4,49.32,28.56,0
,4,49.29,28.59,0
,4,49.23,28.57,0
,4,49.19,28.6,0
,4,49.16,28.6,0
,4,49.16,28.59,0
,4,49.23,28.54,0
,4,49.29,28.53,0
,4,49.32,28.52,0
,4,49.39,28.51,0
,4,49.55,28.48,0
,4,49.55,28.45,0
,4,49.55,28.45,0
,4,49.61,28.44,0
,4,49.58,28.42,0
,4,49.68,28.43,0
,4,49.65,28.41,0
,4,49.74,28.39,0
,4,49.77,28.38,0
,4,49.81,28.33,0
